portid,year,month,portname,mean_n_total,median_n_total,std_n_total,cv_n_total,mean_n_tanker,tanker_share,mean_capacity,mean_capacity_tanker,tanker_capacity_share,mean_n_container,mean_n_dry_bulk,mean_n_general_cargo,mean_n_cargo,disruption_frequency_total,disruption_frequency_tanker,strong_disruption_frequency_total,strong_disruption_frequency_tanker,max_drop_n_total,max_drop_n_tanker,observed_days,estimated_7d_lost_vessels,estimated_14d_lost_vessels,estimated_30d_lost_vessels,estimated_7d_lost_tankers,estimated_14d_lost_tankers,estimated_30d_lost_tankers,estimated_7d_lost_capacity,estimated_14d_lost_capacity,estimated_30d_lost_capacity,estimated_7d_lost_tanker_capacity,estimated_14d_lost_tanker_capacity,estimated_30d_lost_tanker_capacity,criticality_score,criticality_class
chokepoint12,2021,12,Korea Strait,218.19354838709677,229.0,34.74326731405545,0.15923141436069174,64.48387096774194,0.2955351862803075,2817493.5161290322,800807.2903225806,0.28422684408616267,50.516129032258064,39.806451612903224,54.25806451612903,153.70967741935485,0.0967741935483871,0.03225806451612903,0.0,0.0,0.40460081190798375,0.293563579277865,31,1527.3548387096773,3054.7096774193546,6545.806451612903,451.38709677419354,902.7741935483871,1934.516129032258,19722454.612903226,39444909.22580645,84524805.48387097,5605651.0322580645,11211302.064516129,24024218.709677417,43.648,3
chokepoint12,2022,1,Korea Strait,219.19354838709677,218.0,21.802781710657488,0.09946817263140281,62.83870967741935,0.2866813833701251,2749739.3225806453,788165.7419354839,0.2866328947850177,52.483870967741936,40.83870967741935,54.774193548387096,156.3548387096774,0.0,0.0,0.0,0.0,0.16616038882138517,0.2731958762886598,31,1534.3548387096773,3068.7096774193546,6575.806451612903,439.8709677419355,879.741935483871,1885.1612903225805,19248175.258064516,38496350.51612903,82492179.67741936,5517160.193548387,11034320.387096774,23644972.258064516,39.231,3
chokepoint12,2022,2,Korea Strait,217.85714285714286,220.0,21.362331482055193,0.09805660352418777,64.5,0.2960655737704918,2810513.1428571427,781922.2142857143,0.2782133277949446,53.107142857142854,39.464285714285715,52.714285714285715,153.35714285714286,0.0,0.0,0.0,0.0,0.21827099938687922,0.2331768388106416,28,1525.0,3050.0,6535.714285714286,451.5,903.0,1935.0,19673592.0,39347184.0,84315394.28571428,5473455.5,10946911.0,23457666.42857143,39.356,3
chokepoint12,2022,3,Korea Strait,227.32258064516128,230.0,21.804261199398912,0.09591770926371028,67.16129032258064,0.2954448701575138,2833326.580645161,791620.0645161291,0.27939598277296845,52.483870967741936,41.32258064516129,57.645161290322584,160.16129032258064,0.0,0.03225806451612903,0.0,0.0,0.14603409933283917,0.29500000000000004,31,1591.258064516129,3182.516129032258,6819.677419354838,470.1290322580645,940.258064516129,2014.8387096774193,19833286.064516127,39666572.129032254,84999797.41935484,5541340.451612904,11082680.903225807,23748601.935483873,40.475,3
chokepoint12,2022,4,Korea Strait,229.86666666666667,228.5,25.528528103406916,0.11105798188837115,64.5,0.28059744779582363,2907737.1,795959.0333333333,0.27373830781790187,52.86666666666667,43.43333333333333,60.0,165.36666666666667,0.03333333333333333,0.06666666666666667,0.0,0.0,0.25942156003505695,0.3275598573611819,30,1609.0666666666666,3218.133333333333,6896.0,451.5,903.0,1935.0,20354159.7,40708319.4,87232113.0,5571713.233333333,11143426.466666667,23878771.0,42.173,3
chokepoint12,2022,5,Korea Strait,225.6451612903226,229.0,16.62036579440371,0.07365708929614224,62.41935483870968,0.27662616154395997,3011284.4516129033,811684.0322580645,0.26954744571649836,54.25806451612903,41.70967741935484,58.193548387096776,163.2258064516129,0.0,0.03225806451612903,0.0,0.0,0.1349531615925058,0.2759706190975865,31,1579.516129032258,3159.032258064516,6769.354838709678,436.93548387096774,873.8709677419355,1872.5806451612905,21078991.16129032,42157982.32258064,90338533.5483871,5681788.225806451,11363576.451612903,24350520.967741936,40.585,3
chokepoint12,2022,6,Korea Strait,230.86666666666667,231.5,17.735087632524774,0.07681961146054624,61.56666666666667,0.26667629223216865,2968049.6,685529.3,0.23096962395776674,57.233333333333334,43.833333333333336,58.63333333333333,169.3,0.03333333333333333,0.06666666666666667,0.0,0.0,0.17688266199649738,0.34497816593886466,30,1616.0666666666666,3232.133333333333,6926.0,430.9666666666667,861.9333333333334,1847.0,20776347.2,41552694.4,89041488.0,4798705.100000001,9597410.200000001,20565879.0,41.654,3
chokepoint12,2022,7,Korea Strait,235.06451612903226,233.0,18.462458275955502,0.07854208955051743,64.74193548387096,0.2754219843557019,3228919.709677419,876330.1935483871,0.27140042873222625,59.41935483870968,43.03225806451613,58.806451612903224,170.32258064516128,0.0,0.0,0.0,0.0,0.09532656852936967,0.24999999999999997,31,1645.4516129032259,3290.9032258064517,7051.935483870968,453.1935483870967,906.3870967741934,1942.2580645161288,22602437.967741933,45204875.935483865,96867591.29032257,6134311.35483871,12268622.70967742,26289905.806451615,42.491,3
chokepoint12,2022,8,Korea Strait,234.25806451612902,231.0,20.56042759272528,0.08776828082821311,63.0,0.2689341779124208,3047566.935483871,814726.3225806452,0.2673366458647737,57.83870967741935,43.67741935483871,60.38709677419355,171.25806451612902,0.0,0.03225806451612903,0.0,0.0,0.1280575539568345,0.2158912702561422,31,1639.8064516129032,3279.6129032258063,7027.741935483871,441.0,882.0,1890.0,21332968.548387095,42665937.09677419,91427008.06451613,5703084.258064517,11406168.516129034,24441789.677419357,41.508,3
chokepoint12,2022,9,Korea Strait,234.96666666666667,255.0,88.12823076331026,0.3750669489146415,65.9,0.28046531422896864,2994317.433333333,842837.9666666667,0.28147916359302055,55.9,45.43333333333333,59.03333333333333,169.06666666666666,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.9953994786075755,1.0,30,1644.7666666666667,3289.5333333333333,7049.0,461.30000000000007,922.6000000000001,1977.0000000000002,20960222.03333333,41920444.06666666,89829523.0,5899865.766666667,11799731.533333333,25285139.0,47.478,3
chokepoint12,2022,10,Korea Strait,237.83870967741936,242.0,24.390020874931,0.10254857549475939,64.70967741935483,0.2720737827207378,2968635.935483871,814745.2258064516,0.2744510419980659,55.645161290322584,45.38709677419355,63.0,173.1290322580645,0.0,0.0,0.0,0.0,0.2153002390662354,0.29799426934097417,31,1664.8709677419356,3329.741935483871,7135.1612903225805,452.96774193548384,905.9354838709677,1941.290322580645,20780451.548387095,41560903.09677419,89059078.06451613,5703216.580645162,11406433.161290323,24442356.774193548,41.733,3
chokepoint12,2022,11,Korea Strait,231.63333333333333,231.5,22.61443440986665,0.09763031116649871,62.833333333333336,0.2712620520938265,2897496.7,838879.8666666667,0.28951883419458824,54.93333333333333,42.9,62.1,168.8,0.03333333333333333,0.03333333333333333,0.0,0.0,0.22722693912793204,0.27061310782241016,30,1621.4333333333334,3242.866666666667,6949.0,439.83333333333337,879.6666666666667,1885.0,20282476.900000002,40564953.800000004,86924901.0,5872159.066666666,11744318.133333333,25166396.0,42.42,3
chokepoint12,2022,12,Korea Strait,225.19354838709677,238.0,34.36414735819753,0.15259827647960514,61.645161290322584,0.2737430167597766,2666502.0322580645,723577.9677419355,0.27135849100748316,54.61290322580645,41.12903225806452,59.354838709677416,163.5483870967742,0.0967741935483871,0.06451612903225806,0.03225806451612903,0.0,0.482370592648162,0.42934782608695654,31,1576.3548387096773,3152.7096774193546,6755.806451612903,431.5161290322581,863.0322580645162,1849.3548387096776,18665514.225806452,37331028.451612905,79995060.96774194,5065045.774193549,10130091.548387097,21707339.032258064,43.274,3
chokepoint12,2023,1,Korea Strait,225.58064516129033,228.0,27.891186413809876,0.12364175301417218,61.903225806451616,0.2744172744172744,2813054.0,806486.2258064516,0.2866941856809189,55.67741935483871,41.45161290322581,58.67741935483871,163.67741935483872,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.4552701505757308,0.2773019271948608,31,1579.0645161290324,3158.129032258065,6767.41935483871,433.32258064516134,866.6451612903227,1857.0967741935485,19691378.0,39382756.0,84391620.0,5645403.580645162,11290807.161290323,24194586.774193548,41.379,3
chokepoint12,2023,2,Korea Strait,207.07142857142858,206.0,15.074945049782713,0.07280070048187581,54.464285714285715,0.2630217316315971,2538768.0714285714,709099.3928571428,0.279308457057336,53.25,36.464285714285715,54.857142857142854,152.60714285714286,0.0,0.03571428571428571,0.0,0.0,0.20118343195266275,0.38320959451741865,28,1449.5,2899.0,6212.142857142858,381.25,762.5,1633.9285714285716,17771376.5,35542753.0,76163042.14285713,4963695.75,9927391.5,21272981.785714284,36.604,3
chokepoint12,2023,3,Korea Strait,235.48387096774192,233.0,21.061609574044013,0.08943971188977595,63.225806451612904,0.2684931506849315,2949743.2258064514,827646.2258064516,0.2805824651331051,59.67741935483871,40.774193548387096,62.61290322580645,172.25806451612902,0.0,0.0,0.0,0.0,0.14565826330532208,0.14332784184514008,31,1648.3870967741934,3296.774193548387,7064.516129032258,442.5806451612903,885.1612903225806,1896.774193548387,20648202.58064516,41296405.16129032,88492296.77419354,5793523.580645162,11587047.161290323,24829386.774193548,41.443,3
chokepoint12,2023,4,Korea Strait,244.56666666666666,246.5,25.758404498315702,0.10532262981456604,61.96666666666667,0.25337331334332835,3030691.2666666666,834973.5666666667,0.2755059797248896,64.23333333333333,43.233333333333334,65.13333333333334,182.6,0.06666666666666667,0.03333333333333333,0.0,0.0,0.2379900607399227,0.36482084690553745,30,1711.9666666666667,3423.9333333333334,7337.0,433.76666666666665,867.5333333333333,1859.0,21214838.866666667,42429677.733333334,90920738.0,5844814.966666667,11689629.933333334,25049207.0,45.302,3
chokepoint12,2023,5,Korea Strait,242.19354838709677,244.0,35.304786601667026,0.1457709622604792,63.45161290322581,0.2619872136387853,3226225.290322581,943649.3225806452,0.29249331266828316,64.0,41.516129032258064,62.96774193548387,178.74193548387098,0.03225806451612903,0.0,0.03225806451612903,0.0,0.42581726739312653,0.24918389553862894,31,1695.3548387096773,3390.7096774193546,7265.806451612903,444.16129032258067,888.3225806451613,1903.5483870967741,22583577.032258067,45167154.064516135,96786758.70967743,6605545.258064517,13211090.516129034,28309479.677419357,44.783,3
chokepoint12,2023,6,Korea Strait,242.2,240.5,18.778931701831947,0.07753481297205594,60.3,0.24896779521056978,2992440.3666666667,745927.1666666666,0.2492705201332277,65.03333333333333,41.7,63.46666666666667,181.9,0.0,0.03333333333333333,0.0,0.0,0.13899138991389917,0.2323439099283522,30,1695.3999999999999,3390.7999999999997,7266.0,422.09999999999997,844.1999999999999,1809.0,20947082.566666666,41894165.13333333,89773211.0,5221490.166666666,10442980.333333332,22377815.0,41.559,3
chokepoint12,2023,7,Korea Strait,235.83870967741936,239.0,25.138412538309506,0.10659154543668371,57.87096774193548,0.24538366844480916,3028804.6129032257,809044.0967741936,0.2671166351660742,64.58064516129032,42.70967741935484,60.483870967741936,177.96774193548387,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.0,0.3138665132336018,0.2802808660035109,31,1650.8709677419356,3301.741935483871,7075.1612903225805,405.09677419354836,810.1935483870967,1736.1290322580644,21201632.29032258,42403264.58064516,90864138.38709678,5663308.677419355,11326617.35483871,24271322.903225806,42.628,3
chokepoint12,2023,8,Korea Strait,235.96774193548387,246.0,59.377034769888226,0.2516319997083438,61.29032258064516,0.2597402597402597,3158050.870967742,830812.8387096775,0.263077725044716,64.16129032258064,41.74193548387097,58.54838709677419,174.67741935483872,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.995622355172917,0.9822274881516587,31,1651.774193548387,3303.548387096774,7079.032258064516,429.0322580645161,858.0645161290322,1838.7096774193549,22106356.096774194,44212712.19354839,94741526.12903225,5815689.870967742,11631379.741935484,24924385.161290325,44.694,3
chokepoint12,2023,9,Korea Strait,242.46666666666667,240.5,17.525810194924105,0.07228131782344283,64.4,0.2656035193841078,3135068.4,894149.8666666667,0.2852090457313999,63.3,42.13333333333333,62.3,178.06666666666666,0.03333333333333333,0.03333333333333333,0.0,0.0,0.20695795096562117,0.34340802501302764,30,1697.2666666666667,3394.5333333333333,7274.0,450.80000000000007,901.6000000000001,1932.0000000000002,21945478.8,43890957.6,94052052.0,6259049.066666666,12518098.133333333,26824496.0,44.415,3
chokepoint12,2023,10,Korea Strait,205.58064516129033,203.0,19.812074085513927,0.09637130027474215,52.064516129032256,0.25325592342695746,2613834.1612903224,722638.1935483871,0.27646673390773036,53.806451612903224,37.12903225806452,53.516129032258064,153.51612903225808,0.0967741935483871,0.06451612903225806,0.0,0.0,0.27919067022621885,0.39232409381663114,31,1439.0645161290324,2878.129032258065,6167.41935483871,364.4516129032258,728.9032258064516,1561.9354838709678,18296839.129032258,36593678.258064516,78415024.83870967,5058467.35483871,10116934.70967742,21679145.806451615,40.713,3
chokepoint12,2023,11,Korea Strait,208.23333333333332,209.0,30.089158699843498,0.14449732047307587,52.833333333333336,0.25372178645749965,2622772.066666667,692719.6,0.2641173469871482,56.3,35.2,55.43333333333333,155.4,0.1,0.0,0.0,0.0,0.2864372469635627,0.2842535787321063,30,1457.6333333333332,2915.2666666666664,6247.0,369.83333333333337,739.6666666666667,1585.0,18359404.46666667,36718808.93333334,78683162.0,4849037.2,9698074.4,20781588.0,41.011,3
chokepoint12,2023,12,Korea Strait,223.96774193548387,229.0,30.189936370660277,0.13479591350863726,58.32258064516129,0.26040616448221227,2892554.2580645164,781183.6451612903,0.27006706718926016,56.225806451612904,40.41935483870968,60.03225806451613,165.6451612903226,0.06451612903225806,0.03225806451612903,0.0,0.0,0.36284774154950644,0.3863237872589129,31,1567.774193548387,3135.548387096774,6719.032258064516,408.258064516129,816.516129032258,1749.6774193548385,20247879.806451615,40495759.61290323,86776627.74193549,5468285.516129032,10936571.032258064,23435509.35483871,42.455,3
chokepoint12,2024,1,Korea Strait,224.0,225.0,33.180315449575424,0.14812640825703313,61.12903225806452,0.27289746543778803,2983452.709677419,890102.7741935484,0.2983465336341092,59.03225806451613,38.483870967741936,56.774193548387096,162.8709677419355,0.06451612903225806,0.0,0.0,0.0,0.32037348844328795,0.2715979672501411,31,1568.0,3136.0,6720.0,427.90322580645164,855.8064516129033,1833.8709677419356,20884168.967741933,41768337.935483865,89503581.29032257,6230719.419354838,12461438.838709677,26703083.225806452,43.454,3
chokepoint12,2024,2,Korea Strait,222.0,227.0,41.48063231368173,0.18684969510667446,63.10344827586207,0.2842497670083877,2922071.5172413792,896202.4137931034,0.3067010538603023,55.37931034482759,38.62068965517241,55.793103448275865,158.89655172413794,0.06896551724137931,0.06896551724137931,0.0,0.0,0.49640287769784175,0.45220193340494097,29,1554.0,3108.0,6660.0,441.7241379310345,883.448275862069,1893.103448275862,20454500.620689653,40909001.241379306,87662145.51724137,6273416.896551724,12546833.793103447,26886072.413793102,43.47,3
chokepoint12,2024,3,Korea Strait,236.58064516129033,237.0,24.94764410192993,0.10545090907551512,62.87096774193548,0.26574856831197163,3137177.5483870967,900905.7741935484,0.2871707961370331,60.225806451612904,42.25806451612903,61.483870967741936,173.70967741935485,0.0,0.0,0.0,0.0,0.19187358916478556,0.24111948331539285,31,1656.0645161290324,3312.129032258065,7097.41935483871,440.09677419354836,880.1935483870967,1886.1290322580644,21960242.83870968,43920485.67741936,94115326.4516129,6306340.419354838,12612680.838709677,27027173.225806452,42.396,3
chokepoint12,2024,4,Korea Strait,237.43333333333334,243.0,22.251979119005203,0.09371885070478114,65.23333333333333,0.2747437877298891,3264456.066666667,929913.3333333334,0.2848601158486005,59.53333333333333,41.666666666666664,61.333333333333336,172.2,0.0,0.0,0.0,0.0,0.15718499789296253,0.24607329842931935,30,1662.0333333333333,3324.0666666666666,7123.0,456.6333333333333,913.2666666666667,1957.0,22851192.46666667,45702384.93333334,97933682.0,6509393.333333334,13018786.666666668,27897400.0,43.109,3
chokepoint12,2024,5,Korea Strait,238.83870967741936,232.0,25.883195029714482,0.10837102186941504,65.29032258064517,0.27336574824419235,3315401.9677419355,909647.6129032258,0.27437023376166103,60.58064516129032,42.645161290322584,61.225806451612904,173.5483870967742,0.0,0.0,0.0,0.0,0.18552036199095018,0.2527244421380384,31,1671.8709677419356,3343.741935483871,7165.1612903225805,457.03225806451616,914.0645161290323,1958.709677419355,23207813.774193548,46415627.548387095,99462059.03225806,6367533.29032258,12735066.58064516,27289428.387096774,43.267,3
chokepoint12,2024,6,Korea Strait,236.1,240.0,19.74728265898357,0.08363948606092152,60.7,0.25709445150360016,3299200.3333333335,839657.3666666667,0.2545032983245132,63.93333333333333,41.7,59.2,175.4,0.06666666666666667,0.03333333333333333,0.0,0.0,0.17369308600337263,0.3230599889928454,30,1652.7,3305.4,7083.0,424.90000000000003,849.8000000000001,1821.0,23094402.333333336,46188804.66666667,98976010.0,5877601.566666666,11755203.133333333,25189721.0,45.178,3
chokepoint12,2024,7,Korea Strait,230.09677419354838,228.0,14.332608133692155,0.062289478780941654,64.16129032258064,0.27884480583204824,3412007.4516129033,913113.0645161291,0.267617546991138,61.806451612903224,40.16129032258065,54.225806451612904,165.93548387096774,0.0,0.0,0.0,0.0,0.15615484993475426,0.2144846796657382,31,1610.6774193548388,3221.3548387096776,6902.903225806452,449.1290322580645,898.258064516129,1924.8387096774193,23884052.16129032,47768104.32258064,102360223.5483871,6391791.451612904,12783582.903225807,27393391.935483873,42.681,3
